group_number,product_tp,credit_seg,fico_grp,SA_SE,used_in_3mth,okr_type,quarter,okr,modified_okr,remark,cohort_type,n_M00,a_lmt_M00,current_pct_bad,reduced_ratio
3228,KCL_CSA_LOAN,2]NTC,01]No-FICO,ALL,N,a_lmt_61pM03,q4,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3229,KCL_CSA_LOAN,2]NTC,01]No-FICO,ALL,N,a_lmt_fpd,q2,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3230,KCL_CSA_LOAN,2]NTC,01]No-FICO,ALL,N,a_lmt_fpd,q3,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3231,KCL_CSA_LOAN,2]NTC,01]No-FICO,ALL,N,a_lmt_fpd,q4,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3232,KCL_CSA_LOAN,2]NTC,01]No-FICO,ALL,ALL,a_lmt_91pM04,q2,0.047651110303102304,0.047651110303102304,nan,CP,28434.0,2640811000.0,0.05026978454724704,0.9479075896638561
3233,KCL_CSA_LOAN,2]NTC,01]No-FICO,ALL,ALL,a_lmt_91pM04,q3,0.04369196760729558,0.04369196760729558,nan,CP,28434.0,2640811000.0,0.05026978454724704,0.8691496890389661
3234,KCL_CSA_LOAN,2]NTC,01]No-FICO,ALL,ALL,a_lmt_91pM04,q4,0.039732824911488863,0.039732824911488863,nan,CP,28434.0,2640811000.0,0.05026978454724704,0.7903917884140759
3235,KCL_CSA_LOAN,2]NTC,01]No-FICO,ALL,ALL,a_lmt_61pM03,q2,0.05290751057912689,0.05290751057912689,nan,CP,28434.0,2640811000.0,0.05581050669661706,0.9479847740270357
3236,KCL_CSA_LOAN,2]NTC,01]No-FICO,ALL,ALL,a_lmt_61pM03,q3,0.04849855136419965,0.04849855136419965,nan,CP,28434.0,2640811000.0,0.05581050669661706,0.8689860428581162
3237,KCL_CSA_LOAN,2]NTC,01]No-FICO,ALL,ALL,a_lmt_61pM03,q4,0.04408959214927241,0.04408959214927241,nan,CP,28434.0,2640811000.0,0.05581050669661706,0.7899873116891966
3238,KCL_CSA_LOAN,2]NTC,01]No-FICO,ALL,ALL,a_lmt_fpd,q2,0.0854569572547689,0.0854569572547689,nan,CP,28434.0,2640811000.0,0.09007573809712244,0.9487233639165584
3239,KCL_CSA_LOAN,2]NTC,01]No-FICO,ALL,ALL,a_lmt_fpd,q3,0.07834693841117212,0.07834693841117212,nan,CP,28434.0,2640811000.0,0.09007573809712244,0.8697895800387007
3240,KCL_CSA_LOAN,2]NTC,01]No-FICO,ALL,ALL,a_lmt_fpd,q4,0.07123691956757536,0.07123691956757536,nan,CP,28434.0,2640811000.0,0.09007573809712244,0.7908557961608431
3241,KCL_CSA_LOAN,2]NTC,02]FICO,01]SA,Y,a_lmt_91pM04,q2,,0.0337,filled_by_consolidated_okr,CP,,1.0,,
3242,KCL_CSA_LOAN,2]NTC,02]FICO,01]SA,Y,a_lmt_91pM04,q3,,0.0309,filled_by_consolidated_okr,CP,,1.0,,
3243,KCL_CSA_LOAN,2]NTC,02]FICO,01]SA,Y,a_lmt_91pM04,q4,,0.0281,filled_by_consolidated_okr,CP,,1.0,,
3244,KCL_CSA_LOAN,2]NTC,02]FICO,01]SA,Y,a_lmt_61pM03,q2,,0.0384,filled_by_consolidated_okr,CP,,1.0,,
3245,KCL_CSA_LOAN,2]NTC,02]FICO,01]SA,Y,a_lmt_61pM03,q3,,0.0352,filled_by_consolidated_okr,CP,,1.0,,
3246,KCL_CSA_LOAN,2]NTC,02]FICO,01]SA,Y,a_lmt_61pM03,q4,,0.032,filled_by_consolidated_okr,CP,,1.0,,
3247,KCL_CSA_LOAN,2]NTC,02]FICO,01]SA,Y,a_lmt_fpd,q2,,0.0625,filled_by_consolidated_okr,CP,,1.0,,
3248,KCL_CSA_LOAN,2]NTC,02]FICO,01]SA,Y,a_lmt_fpd,q3,,0.0573,filled_by_consolidated_okr,CP,,1.0,,
3249,KCL_CSA_LOAN,2]NTC,02]FICO,01]SA,Y,a_lmt_fpd,q4,,0.0521,filled_by_consolidated_okr,CP,,1.0,,
3250,KCL_CSA_LOAN,2]NTC,02]FICO,01]SA,N,a_lmt_91pM04,q2,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3251,KCL_CSA_LOAN,2]NTC,02]FICO,01]SA,N,a_lmt_91pM04,q3,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3252,KCL_CSA_LOAN,2]NTC,02]FICO,01]SA,N,a_lmt_91pM04,q4,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3253,KCL_CSA_LOAN,2]NTC,02]FICO,01]SA,N,a_lmt_61pM03,q2,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3254,KCL_CSA_LOAN,2]NTC,02]FICO,01]SA,N,a_lmt_61pM03,q3,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3255,KCL_CSA_LOAN,2]NTC,02]FICO,01]SA,N,a_lmt_61pM03,q4,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3256,KCL_CSA_LOAN,2]NTC,02]FICO,01]SA,N,a_lmt_fpd,q2,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3257,KCL_CSA_LOAN,2]NTC,02]FICO,01]SA,N,a_lmt_fpd,q3,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3258,KCL_CSA_LOAN,2]NTC,02]FICO,01]SA,N,a_lmt_fpd,q4,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3259,KCL_CSA_LOAN,2]NTC,02]FICO,01]SA,ALL,a_lmt_91pM04,q2,,0.0337,filled_by_consolidated_okr,CP,,1.0,,
3260,KCL_CSA_LOAN,2]NTC,02]FICO,01]SA,ALL,a_lmt_91pM04,q3,,0.0309,filled_by_consolidated_okr,CP,,1.0,,
3261,KCL_CSA_LOAN,2]NTC,02]FICO,01]SA,ALL,a_lmt_91pM04,q4,,0.0281,filled_by_consolidated_okr,CP,,1.0,,
3262,KCL_CSA_LOAN,2]NTC,02]FICO,01]SA,ALL,a_lmt_61pM03,q2,,0.0384,filled_by_consolidated_okr,CP,,1.0,,
3263,KCL_CSA_LOAN,2]NTC,02]FICO,01]SA,ALL,a_lmt_61pM03,q3,,0.0352,filled_by_consolidated_okr,CP,,1.0,,
3264,KCL_CSA_LOAN,2]NTC,02]FICO,01]SA,ALL,a_lmt_61pM03,q4,,0.032,filled_by_consolidated_okr,CP,,1.0,,
3265,KCL_CSA_LOAN,2]NTC,02]FICO,01]SA,ALL,a_lmt_fpd,q2,,0.0625,filled_by_consolidated_okr,CP,,1.0,,
3266,KCL_CSA_LOAN,2]NTC,02]FICO,01]SA,ALL,a_lmt_fpd,q3,,0.0573,filled_by_consolidated_okr,CP,,1.0,,
3267,KCL_CSA_LOAN,2]NTC,02]FICO,01]SA,ALL,a_lmt_fpd,q4,,0.0521,filled_by_consolidated_okr,CP,,1.0,,
3268,KCL_CSA_LOAN,2]NTC,02]FICO,02]SE,Y,a_lmt_91pM04,q2,0.030503432209999484,0.030503432209999484,nan,CP,70042.0,8973686000.0,0.032179753113714925,0.9479075896638561
3269,KCL_CSA_LOAN,2]NTC,02]FICO,02]SE,Y,a_lmt_91pM04,q3,0.027969022412136026,0.027969022412136026,nan,CP,70042.0,8973686000.0,0.032179753113714925,0.8691496890389661
3270,KCL_CSA_LOAN,2]NTC,02]FICO,02]SE,Y,a_lmt_91pM04,q4,0.025434612614272566,0.025434612614272566,nan,CP,70042.0,8973686000.0,0.032179753113714925,0.7903917884140759
3271,KCL_CSA_LOAN,2]NTC,02]FICO,02]SE,Y,a_lmt_61pM03,q2,0.03605816995757084,0.03605816995757084,nan,CP,70042.0,8973686000.0,0.038036655171576096,0.9479847740270357
3272,KCL_CSA_LOAN,2]NTC,02]FICO,02]SE,Y,a_lmt_61pM03,q3,0.033053322461106614,0.033053322461106614,nan,CP,70042.0,8973686000.0,0.038036655171576096,0.8689860428581162
3273,KCL_CSA_LOAN,2]NTC,02]FICO,02]SE,Y,a_lmt_61pM03,q4,0.030048474964642375,0.030048474964642375,nan,CP,70042.0,8973686000.0,0.038036655171576096,0.7899873116891966
3274,KCL_CSA_LOAN,2]NTC,02]FICO,02]SE,Y,a_lmt_fpd,q2,0.05952458911189006,0.05952458911189006,nan,CP,70042.0,8973686000.0,0.06274177634474841,0.9487233639165584
3275,KCL_CSA_LOAN,2]NTC,02]FICO,02]SE,Y,a_lmt_fpd,q3,0.054572143297780804,0.054572143297780804,nan,CP,70042.0,8973686000.0,0.06274177634474841,0.8697895800387007
3276,KCL_CSA_LOAN,2]NTC,02]FICO,02]SE,Y,a_lmt_fpd,q4,0.04961969748367156,0.04961969748367156,nan,CP,70042.0,8973686000.0,0.06274177634474841,0.7908557961608431
3277,KCL_CSA_LOAN,2]NTC,02]FICO,02]SE,N,a_lmt_91pM04,q2,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3278,KCL_CSA_LOAN,2]NTC,02]FICO,02]SE,N,a_lmt_91pM04,q3,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3279,KCL_CSA_LOAN,2]NTC,02]FICO,02]SE,N,a_lmt_91pM04,q4,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3280,KCL_CSA_LOAN,2]NTC,02]FICO,02]SE,N,a_lmt_61pM03,q2,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3281,KCL_CSA_LOAN,2]NTC,02]FICO,02]SE,N,a_lmt_61pM03,q3,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3282,KCL_CSA_LOAN,2]NTC,02]FICO,02]SE,N,a_lmt_61pM03,q4,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3283,KCL_CSA_LOAN,2]NTC,02]FICO,02]SE,N,a_lmt_fpd,q2,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3284,KCL_CSA_LOAN,2]NTC,02]FICO,02]SE,N,a_lmt_fpd,q3,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3285,KCL_CSA_LOAN,2]NTC,02]FICO,02]SE,N,a_lmt_fpd,q4,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3286,KCL_CSA_LOAN,2]NTC,02]FICO,02]SE,ALL,a_lmt_91pM04,q2,0.030503432209999484,0.030503432209999484,nan,CP,70042.0,8973686000.0,0.032179753113714925,0.9479075896638561
3287,KCL_CSA_LOAN,2]NTC,02]FICO,02]SE,ALL,a_lmt_91pM04,q3,0.027969022412136026,0.027969022412136026,nan,CP,70042.0,8973686000.0,0.032179753113714925,0.8691496890389661
3288,KCL_CSA_LOAN,2]NTC,02]FICO,02]SE,ALL,a_lmt_91pM04,q4,0.025434612614272566,0.025434612614272566,nan,CP,70042.0,8973686000.0,0.032179753113714925,0.7903917884140759
3289,KCL_CSA_LOAN,2]NTC,02]FICO,02]SE,ALL,a_lmt_61pM03,q2,0.03605816995757084,0.03605816995757084,nan,CP,70042.0,8973686000.0,0.038036655171576096,0.9479847740270357
3290,KCL_CSA_LOAN,2]NTC,02]FICO,02]SE,ALL,a_lmt_61pM03,q3,0.033053322461106614,0.033053322461106614,nan,CP,70042.0,8973686000.0,0.038036655171576096,0.8689860428581162
3291,KCL_CSA_LOAN,2]NTC,02]FICO,02]SE,ALL,a_lmt_61pM03,q4,0.030048474964642375,0.030048474964642375,nan,CP,70042.0,8973686000.0,0.038036655171576096,0.7899873116891966
3292,KCL_CSA_LOAN,2]NTC,02]FICO,02]SE,ALL,a_lmt_fpd,q2,0.05952458911189006,0.05952458911189006,nan,CP,70042.0,8973686000.0,0.06274177634474841,0.9487233639165584
3293,KCL_CSA_LOAN,2]NTC,02]FICO,02]SE,ALL,a_lmt_fpd,q3,0.054572143297780804,0.054572143297780804,nan,CP,70042.0,8973686000.0,0.06274177634474841,0.8697895800387007
3294,KCL_CSA_LOAN,2]NTC,02]FICO,02]SE,ALL,a_lmt_fpd,q4,0.04961969748367156,0.04961969748367156,nan,CP,70042.0,8973686000.0,0.06274177634474841,0.7908557961608431
3295,KCL_CSA_LOAN,2]NTC,02]FICO,ALL,Y,a_lmt_91pM04,q2,0.030503432209999484,0.030503432209999484,nan,CP,70042.0,8973686000.0,0.032179753113714925,0.9479075896638561
3296,KCL_CSA_LOAN,2]NTC,02]FICO,ALL,Y,a_lmt_91pM04,q3,0.027969022412136026,0.027969022412136026,nan,CP,70042.0,8973686000.0,0.032179753113714925,0.8691496890389661
3297,KCL_CSA_LOAN,2]NTC,02]FICO,ALL,Y,a_lmt_91pM04,q4,0.025434612614272566,0.025434612614272566,nan,CP,70042.0,8973686000.0,0.032179753113714925,0.7903917884140759
3298,KCL_CSA_LOAN,2]NTC,02]FICO,ALL,Y,a_lmt_61pM03,q2,0.03605816995757084,0.03605816995757084,nan,CP,70042.0,8973686000.0,0.038036655171576096,0.9479847740270357
3299,KCL_CSA_LOAN,2]NTC,02]FICO,ALL,Y,a_lmt_61pM03,q3,0.033053322461106614,0.033053322461106614,nan,CP,70042.0,8973686000.0,0.038036655171576096,0.8689860428581162
3300,KCL_CSA_LOAN,2]NTC,02]FICO,ALL,Y,a_lmt_61pM03,q4,0.030048474964642375,0.030048474964642375,nan,CP,70042.0,8973686000.0,0.038036655171576096,0.7899873116891966
3301,KCL_CSA_LOAN,2]NTC,02]FICO,ALL,Y,a_lmt_fpd,q2,0.05952458911189006,0.05952458911189006,nan,CP,70042.0,8973686000.0,0.06274177634474841,0.9487233639165584
3302,KCL_CSA_LOAN,2]NTC,02]FICO,ALL,Y,a_lmt_fpd,q3,0.054572143297780804,0.054572143297780804,nan,CP,70042.0,8973686000.0,0.06274177634474841,0.8697895800387007
3303,KCL_CSA_LOAN,2]NTC,02]FICO,ALL,Y,a_lmt_fpd,q4,0.04961969748367156,0.04961969748367156,nan,CP,70042.0,8973686000.0,0.06274177634474841,0.7908557961608431
3304,KCL_CSA_LOAN,2]NTC,02]FICO,ALL,N,a_lmt_91pM04,q2,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3305,KCL_CSA_LOAN,2]NTC,02]FICO,ALL,N,a_lmt_91pM04,q3,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3306,KCL_CSA_LOAN,2]NTC,02]FICO,ALL,N,a_lmt_91pM04,q4,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3307,KCL_CSA_LOAN,2]NTC,02]FICO,ALL,N,a_lmt_61pM03,q2,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3308,KCL_CSA_LOAN,2]NTC,02]FICO,ALL,N,a_lmt_61pM03,q3,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3309,KCL_CSA_LOAN,2]NTC,02]FICO,ALL,N,a_lmt_61pM03,q4,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3310,KCL_CSA_LOAN,2]NTC,02]FICO,ALL,N,a_lmt_fpd,q2,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3311,KCL_CSA_LOAN,2]NTC,02]FICO,ALL,N,a_lmt_fpd,q3,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3312,KCL_CSA_LOAN,2]NTC,02]FICO,ALL,N,a_lmt_fpd,q4,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3313,KCL_CSA_LOAN,2]NTC,02]FICO,ALL,ALL,a_lmt_91pM04,q2,0.030503432209999484,0.030503432209999484,nan,CP,70042.0,8973686000.0,0.032179753113714925,0.9479075896638561
3314,KCL_CSA_LOAN,2]NTC,02]FICO,ALL,ALL,a_lmt_91pM04,q3,0.027969022412136026,0.027969022412136026,nan,CP,70042.0,8973686000.0,0.032179753113714925,0.8691496890389661
3315,KCL_CSA_LOAN,2]NTC,02]FICO,ALL,ALL,a_lmt_91pM04,q4,0.025434612614272566,0.025434612614272566,nan,CP,70042.0,8973686000.0,0.032179753113714925,0.7903917884140759
3316,KCL_CSA_LOAN,2]NTC,02]FICO,ALL,ALL,a_lmt_61pM03,q2,0.03605816995757084,0.03605816995757084,nan,CP,70042.0,8973686000.0,0.038036655171576096,0.9479847740270357
3317,KCL_CSA_LOAN,2]NTC,02]FICO,ALL,ALL,a_lmt_61pM03,q3,0.033053322461106614,0.033053322461106614,nan,CP,70042.0,8973686000.0,0.038036655171576096,0.8689860428581162
3318,KCL_CSA_LOAN,2]NTC,02]FICO,ALL,ALL,a_lmt_61pM03,q4,0.030048474964642375,0.030048474964642375,nan,CP,70042.0,8973686000.0,0.038036655171576096,0.7899873116891966
3319,KCL_CSA_LOAN,2]NTC,02]FICO,ALL,ALL,a_lmt_fpd,q2,0.05952458911189006,0.05952458911189006,nan,CP,70042.0,8973686000.0,0.06274177634474841,0.9487233639165584
3320,KCL_CSA_LOAN,2]NTC,02]FICO,ALL,ALL,a_lmt_fpd,q3,0.054572143297780804,0.054572143297780804,nan,CP,70042.0,8973686000.0,0.06274177634474841,0.8697895800387007
3321,KCL_CSA_LOAN,2]NTC,02]FICO,ALL,ALL,a_lmt_fpd,q4,0.04961969748367156,0.04961969748367156,nan,CP,70042.0,8973686000.0,0.06274177634474841,0.7908557961608431
3322,KCL_CSA_LOAN,2]NTC,ALL,01]SA,Y,a_lmt_91pM04,q2,,0.0337,filled_by_consolidated_okr,CP,,1.0,,
3323,KCL_CSA_LOAN,2]NTC,ALL,01]SA,Y,a_lmt_91pM04,q3,,0.0309,filled_by_consolidated_okr,CP,,1.0,,
3324,KCL_CSA_LOAN,2]NTC,ALL,01]SA,Y,a_lmt_91pM04,q4,,0.0281,filled_by_consolidated_okr,CP,,1.0,,
3325,KCL_CSA_LOAN,2]NTC,ALL,01]SA,Y,a_lmt_61pM03,q2,,0.0384,filled_by_consolidated_okr,CP,,1.0,,
3326,KCL_CSA_LOAN,2]NTC,ALL,01]SA,Y,a_lmt_61pM03,q3,,0.0352,filled_by_consolidated_okr,CP,,1.0,,
3327,KCL_CSA_LOAN,2]NTC,ALL,01]SA,Y,a_lmt_61pM03,q4,,0.032,filled_by_consolidated_okr,CP,,1.0,,
3328,KCL_CSA_LOAN,2]NTC,ALL,01]SA,Y,a_lmt_fpd,q2,,0.0625,filled_by_consolidated_okr,CP,,1.0,,
3329,KCL_CSA_LOAN,2]NTC,ALL,01]SA,Y,a_lmt_fpd,q3,,0.0573,filled_by_consolidated_okr,CP,,1.0,,
3330,KCL_CSA_LOAN,2]NTC,ALL,01]SA,Y,a_lmt_fpd,q4,,0.0521,filled_by_consolidated_okr,CP,,1.0,,
3331,KCL_CSA_LOAN,2]NTC,ALL,01]SA,N,a_lmt_91pM04,q2,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3332,KCL_CSA_LOAN,2]NTC,ALL,01]SA,N,a_lmt_91pM04,q3,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3333,KCL_CSA_LOAN,2]NTC,ALL,01]SA,N,a_lmt_91pM04,q4,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3334,KCL_CSA_LOAN,2]NTC,ALL,01]SA,N,a_lmt_61pM03,q2,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3335,KCL_CSA_LOAN,2]NTC,ALL,01]SA,N,a_lmt_61pM03,q3,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3336,KCL_CSA_LOAN,2]NTC,ALL,01]SA,N,a_lmt_61pM03,q4,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3337,KCL_CSA_LOAN,2]NTC,ALL,01]SA,N,a_lmt_fpd,q2,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3338,KCL_CSA_LOAN,2]NTC,ALL,01]SA,N,a_lmt_fpd,q3,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3339,KCL_CSA_LOAN,2]NTC,ALL,01]SA,N,a_lmt_fpd,q4,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3340,KCL_CSA_LOAN,2]NTC,ALL,01]SA,ALL,a_lmt_91pM04,q2,,0.0337,filled_by_consolidated_okr,CP,,1.0,,
3341,KCL_CSA_LOAN,2]NTC,ALL,01]SA,ALL,a_lmt_91pM04,q3,,0.0309,filled_by_consolidated_okr,CP,,1.0,,
3342,KCL_CSA_LOAN,2]NTC,ALL,01]SA,ALL,a_lmt_91pM04,q4,,0.0281,filled_by_consolidated_okr,CP,,1.0,,
3343,KCL_CSA_LOAN,2]NTC,ALL,01]SA,ALL,a_lmt_61pM03,q2,,0.0384,filled_by_consolidated_okr,CP,,1.0,,
3344,KCL_CSA_LOAN,2]NTC,ALL,01]SA,ALL,a_lmt_61pM03,q3,,0.0352,filled_by_consolidated_okr,CP,,1.0,,
3345,KCL_CSA_LOAN,2]NTC,ALL,01]SA,ALL,a_lmt_61pM03,q4,,0.032,filled_by_consolidated_okr,CP,,1.0,,
3346,KCL_CSA_LOAN,2]NTC,ALL,01]SA,ALL,a_lmt_fpd,q2,,0.0625,filled_by_consolidated_okr,CP,,1.0,,
3347,KCL_CSA_LOAN,2]NTC,ALL,01]SA,ALL,a_lmt_fpd,q3,,0.0573,filled_by_consolidated_okr,CP,,1.0,,
3348,KCL_CSA_LOAN,2]NTC,ALL,01]SA,ALL,a_lmt_fpd,q4,,0.0521,filled_by_consolidated_okr,CP,,1.0,,
3349,KCL_CSA_LOAN,2]NTC,ALL,02]SE,Y,a_lmt_91pM04,q2,0.034402333465277685,0.034402333465277685,nan,CP,98476.0,11614497000.0,0.036292919099294614,0.9479075896638561
3350,KCL_CSA_LOAN,2]NTC,ALL,02]SE,Y,a_lmt_91pM04,q3,0.03154397934946827,0.03154397934946827,nan,CP,98476.0,11614497000.0,0.036292919099294614,0.8691496890389661
3351,KCL_CSA_LOAN,2]NTC,ALL,02]SE,Y,a_lmt_91pM04,q4,0.02868562523365884,0.02868562523365884,nan,CP,98476.0,11614497000.0,0.036292919099294614,0.7903917884140759
3352,KCL_CSA_LOAN,2]NTC,ALL,02]SE,Y,a_lmt_61pM03,q2,0.03988923763584844,0.03988923763584844,nan,CP,98476.0,11614497000.0,0.042077930710215004,0.9479847740270357
3353,KCL_CSA_LOAN,2]NTC,ALL,02]SE,Y,a_lmt_61pM03,q3,0.03656513449952774,0.03656513449952774,nan,CP,98476.0,11614497000.0,0.042077930710215004,0.8689860428581162
3354,KCL_CSA_LOAN,2]NTC,ALL,02]SE,Y,a_lmt_61pM03,q4,0.03324103136320704,0.03324103136320704,nan,CP,98476.0,11614497000.0,0.042077930710215004,0.7899873116891966
3355,KCL_CSA_LOAN,2]NTC,ALL,02]SE,Y,a_lmt_fpd,q2,0.06542088260163517,0.06542088260163517,nan,CP,98476.0,11614497000.0,0.06895675292696705,0.9487233639165584
3356,KCL_CSA_LOAN,2]NTC,ALL,02]SE,Y,a_lmt_fpd,q3,0.05997786516917912,0.05997786516917912,nan,CP,98476.0,11614497000.0,0.06895675292696705,0.8697895800387007
3357,KCL_CSA_LOAN,2]NTC,ALL,02]SE,Y,a_lmt_fpd,q4,0.054534847736723076,0.054534847736723076,nan,CP,98476.0,11614497000.0,0.06895675292696705,0.7908557961608431
3358,KCL_CSA_LOAN,2]NTC,ALL,02]SE,N,a_lmt_91pM04,q2,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3359,KCL_CSA_LOAN,2]NTC,ALL,02]SE,N,a_lmt_91pM04,q3,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3360,KCL_CSA_LOAN,2]NTC,ALL,02]SE,N,a_lmt_91pM04,q4,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3361,KCL_CSA_LOAN,2]NTC,ALL,02]SE,N,a_lmt_61pM03,q2,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3362,KCL_CSA_LOAN,2]NTC,ALL,02]SE,N,a_lmt_61pM03,q3,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3363,KCL_CSA_LOAN,2]NTC,ALL,02]SE,N,a_lmt_61pM03,q4,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3364,KCL_CSA_LOAN,2]NTC,ALL,02]SE,N,a_lmt_fpd,q2,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3365,KCL_CSA_LOAN,2]NTC,ALL,02]SE,N,a_lmt_fpd,q3,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3366,KCL_CSA_LOAN,2]NTC,ALL,02]SE,N,a_lmt_fpd,q4,,0.0,filled_by_consolidated_okr,CP,,1.0,,
3367,KCL_CSA_LOAN,2]NTC,ALL,02]SE,ALL,a_lmt_91pM04,q2,0.034402333465277685,0.034402333465277685,nan,CP,98476.0,11614497000.0,0.036292919099294614,0.9479075896638561
3368,KCL_CSA_LOAN,2]NTC,ALL,02]SE,ALL,a_lmt_91pM04,q3,0.03154397934946827,0.03154397934946827,nan,CP,98476.0,11614497000.0,0.036292919099294614,0.8691496890389661
3369,KCL_CSA_LOAN,2]NTC,ALL,02]SE,ALL,a_lmt_91pM04,q4,0.02868562523365884,0.02868562523365884,nan,CP,98476.0,11614497000.0,0.036292919099294614,0.7903917884140759
3370,KCL_CSA_LOAN,2]NTC,ALL,02]SE,ALL,a_lmt_61pM03,q2,0.03988923763584844,0.03988923763584844,nan,CP,98476.0,11614497000.0,0.042077930710215004,0.9479847740270357
3371,KCL_CSA_LOAN,2]NTC,ALL,02]SE,ALL,a_lmt_61pM03,q3,0.03656513449952774,0.03656513449952774,nan,CP,98476.0,11614497000.0,0.042077930710215004,0.8689860428581162
3372,KCL_CSA_LOAN,2]NTC,ALL,02]SE,ALL,a_lmt_61pM03,q4,0.03324103136320704,0.03324103136320704,nan,CP,98476.0,11614497000.0,0.042077930710215004,0.7899873116891966
3373,KCL_CSA_LOAN,2]NTC,ALL,02]SE,ALL,a_lmt_fpd,q2,0.06542088260163517,0.06542088260163517,nan,CP,98476.0,11614497000.0,0.06895675292696705,0.9487233639165584
3374,KCL_CSA_LOAN,2]NTC,ALL,02]SE,ALL,a_lmt_fpd,q3,0.05997786516917912,0.05997786516917912,nan,CP,98476.0,11614497000.0,0.06895675292696705,0.8697895800387007
3375,KCL_CSA_LOAN,2]NTC,ALL,02]SE,ALL,a_lmt_fpd,q4,0.054534847736723076,0.054534847736723076,nan,CP,98476.0,11614497000.0,0.06895675292696705,0.7908557961608431
3376,KCL_CSA_LOAN,2]NTC,ALL,ALL,Y,a_lmt_91pM04,q2,0.034402333465277685,0.034402333465277685,nan,CP,98476.0,11614497000.0,0.036292919099294614,0.9479075896638561
3377,KCL_CSA_LOAN,2]NTC,ALL,ALL,Y,a_lmt_91pM04,q3,0.03154397934946827,0.03154397934946827,nan,CP,98476.0,11614497000.0,0.036292919099294614,0.8691496890389661
3378,KCL_CSA_LOAN,2]NTC,ALL,ALL,Y,a_lmt_91pM04,q4,0.02868562523365884,0.02868562523365884,nan,CP,98476.0,11614497000.0,0.036292919099294614,0.7903917884140759
3379,KCL_CSA_LOAN,2]NTC,ALL,ALL,Y,a_lmt_61pM03,q2,0.03988923763584844,0.03988923763584844,nan,CP,98476.0,11614497000.0,0.042077930710215004,0.9479847740270357
3380,KCL_CSA_LOAN,2]NTC,ALL,ALL,Y,a_lmt_61pM03,q3,0.03656513449952774,0.03656513449952774,nan,CP,98476.0,11614497000.0,0.042077930710215004,0.8689860428581162
3381,KCL_CSA_LOAN,2]NTC,ALL,ALL,Y,a_lmt_61pM03,q4,0.03324103136320704,0.03324103136320704,nan,CP,98476.0,11614497000.0,0.042077930710215004,0.7899873116891966
3382,KCL_CSA_LOAN,2]NTC,ALL,ALL,Y,a_lmt_fpd,q2,0.06542088260163517,0.06542088260163517,nan,CP,98476.0,11614497000.0,0.06895675292696705,0.9487233639165584
3383,KCL_CSA_LOAN,2]NTC,ALL,ALL,Y,a_lmt_fpd,q3,0.05997786516917912,0.05997786516917912,nan,CP,98476.0,11614497000.0,0.06895675292696705,0.8697895800387007
